,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,-0.016013805445123847,4.092826751774483,-4.006493968169638,1.2969210318639899,8.09932071994412,3.2135472571280643,35.577092715558344,2.0,33.614430134183756,0.0021402195198038337,6.037090065783712,-6.889601043022424,2.2403849984445188,12.926691108806136,9.12758927549604,278.70846639728626,11.0,79.79161304645847,-0.09125151210440398,9.656911183341828,-9.704184691608791,3.809583695330638,19.36109587495062,28.286596920518395,323.21650332517675,37.0,277.0719522901817
1,5,0.010727324497371715,4.061517476697864,-3.5902887851440948,1.2781691409229365,7.6518062618419584,3.1485648276574083,55.228646741810614,4.0,33.83396917697334,-0.018714289317395532,6.8619141433512505,-6.9586127898048415,2.6269795505599447,13.820526933156092,13.283948579571778,636.5492425559859,14.0,112.61766139101873,0.011720400152614456,10.14899165487364,-7.827019642767085,3.346093750895502,17.976011297640724,22.09654263529179,465.4771939186716,27.0,220.4649275482352
2,10,0.020214711914580897,4.271632311469553,-3.9515571851085287,1.4219890853402886,8.223189496578081,3.8843733716230275,104.13978096346874,7.0,38.980260325651756,0.0636141190976561,7.589968004742255,-7.3725631037582975,2.654239329719468,14.962531108500553,13.409048221996882,277.82269467434526,16.0,113.77406191407898,-0.022466607731652672,10.00620093132538,-9.753499408907151,3.5314703114688775,19.75970034023253,24.62681601161614,469.4292726618986,34.0,241.27233669762165
3,15,-0.0137164087007363,4.385245885970071,-4.168295836235705,1.553633505150732,8.553541722205775,4.642928132817614,64.54974832628433,7.0,44.801762594464975,-0.03685451058079304,7.567493690887014,-7.077684543483997,2.5954626164302543,14.645178234371011,12.642527448336585,144.5948240006765,25.0,114.77176823388666,-0.04961038520212181,9.810776360291095,-9.88559006996439,3.404234024581759,19.696366430255488,22.611206156571008,335.60603994433706,31.0,225.7614690008719
4,20,-0.0035006806111789056,3.987177719753969,-4.220960398119418,1.5688088988059523,8.208138117873387,4.578082182391453,52.07242055900277,8.0,45.94183089762747,-0.03575181071410192,6.679441200205551,-7.344960890405477,2.9204145058503683,14.024402090611028,16.43360872029375,318.8835337455699,22.0,140.69008700219544,-0.035363222337882236,9.898767539433647,-9.787555196944458,3.8980032821248116,19.686322736378106,29.596651736157074,451.0206520785762,45.0,289.0794089510444
5,25,0.016384111990303863,4.423110856631897,-4.34622010042485,1.4485036412876893,8.769330957056749,4.095980294559127,43.582919621329886,7.0,41.01190790278392,-0.08793675531847785,7.5549790856696895,-7.376284286851854,2.6494504503527363,14.931263372521544,12.869279468012735,260.3520878337521,20.0,113.8883195284195,-0.04920343196331603,9.822122594640376,-9.734882648679683,3.835417431156661,19.55700524332006,28.872638501226824,552.3606108098547,34.0,272.12993982876515
6,30,0.0030901834697245113,4.177555749072965,-4.3265236802760665,1.480802606162958,8.504079429349032,4.187798651313612,75.54369083301134,4.0,41.4419336985966,-0.01391826017896005,7.289437583052228,-6.872439513137856,2.7998343442263764,14.161877096190084,14.549013399221765,345.5879569145625,21.0,127.82602136244414,-0.00011627451537181699,10.140536434148917,-9.94632480946492,4.055599704397989,20.08686124361384,32.32339059305141,911.3620113411806,37.0,307.774408256789
7,35,0.009043181865911435,4.288542240252282,-4.323769295491513,1.4584391307005091,8.612311535743794,4.208643228765579,57.273929984194545,5.0,41.99539308600162,0.003255896252071659,5.8686385317079,-5.8136702673548415,2.4437262939751987,11.682308799062742,11.60296174986724,173.97633325043384,17.0,98.4915729552841,-0.006070944373187164,9.69005072285644,-8.88468011602275,3.5084394305855104,18.57473083887919,24.391339610792684,546.2621681337603,33.0,231.77840402182517
8,40,-0.004203217862978333,3.980956124358245,-4.261417997557727,1.4922217019947333,8.242374121915972,4.368822005027417,51.58326783799563,10.0,40.45782712104823,0.017220468615753336,7.121644134091901,-6.562351078408302,2.2680721005533595,13.683995212500204,9.948511129706668,130.39325003890545,18.0,87.60931937616841,0.003274846566682591,10.45886484286967,-10.463307457997027,3.4781532425427093,20.9221723008667,23.55158629373979,613.1557374947487,30.0,208.19405974148017
9,45,-0.005582598241140266,4.364376479113275,-4.445169519296939,1.5737267715019887,8.809545998410215,4.862001652717564,89.7152968575516,8.0,47.03228244997796,-0.02704721084348593,6.830341582496457,-5.812667914597769,2.210032386404924,12.643009497094226,8.334581395414913,321.79512775843006,12.0,75.02502849297116,-0.023815270228637418,10.319318310161457,-9.577724603289296,3.6079510499832703,19.897042913450754,25.51491899935718,760.0760690520609,32.0,228.67516601611015
