,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.0064710958102750455,2.367155280525482,-2.291188700795055,0.9378970026280737,4.658343981320536,3.382957496142615,43.501955147700365,5.0,32.093277164515555,0.016584419924451296,4.241100097815021,-4.215572121406494,1.6083766123531869,8.456672219221515,9.603217154125367,115.99922054033141,13.0,83.09159198538923,0.0150463375157397,5.560727388427348,-5.99816646152235,1.868667737466994,11.558893849949698,13.686563235137688,172.37142605040063,24.0,129.5826207460694
1,5,-0.006837002744503834,1.8617629463478345,-2.029353642719374,0.5989742504465821,3.8911165890672086,1.3802626437040122,19.523914073602594,0.0,12.704292055161872,0.002320074030285594,2.412552203524853,-2.3575470438155937,0.8765234754336862,4.770099247340447,3.0054941093884278,35.00985739995648,5.0,28.36212103203698,0.039539284944945886,5.640981819524579,-5.568461154077939,1.9007620352308927,11.209442973602517,13.995462813813784,207.61005670281867,23.0,119.62064513705897
2,10,0.0012315474557140736,2.2589545347596296,-1.9586905062072597,0.6194958868808602,4.2176450409668895,1.497583582877994,14.836858875674826,0.0,13.765585129244595,-0.0007384943028528643,3.3128027367070407,-3.1319809550901025,0.9147872259645183,6.444783691797143,3.098504120358714,42.86479894087426,7.0,26.984374828360785,-0.014400420888946094,5.406589668858238,-5.006453935387233,1.5692747277571357,10.413043604245471,9.44854985877082,102.72535240117558,19.0,83.25823844680725
3,15,0.004136557787843615,2.350316763940361,-2.0729343499943056,0.7689076932379558,4.423251113934667,2.2978768326196644,29.23590388514172,4.0,20.135150723878123,0.0015791796584828947,3.26085830851839,-3.828764495780363,1.0588032777211225,7.089622804298753,4.19911447812315,82.6410601472333,7.0,39.055242523856954,0.00555921377231433,5.47270279272983,-5.779005139964017,1.7051309727972197,11.251707932693847,11.41295950792102,144.56451341721618,23.0,105.31701918379756
4,20,0.0021408632767127523,2.0258644811740023,-2.0926291242950827,0.6573111883180459,4.1184936054690855,1.7020214385011536,18.04172511355538,0.0,16.08091127074201,0.00027572638323784723,3.2677077560010126,-3.936643503252825,1.1049928145256467,7.204351259253837,4.7935972954926855,65.75361327564084,10.0,41.98347311570941,0.003552026388166576,4.853882960525949,-5.225800526231407,1.537944366695289,10.079683486757357,9.222419170406457,136.1425961625552,17.0,83.09532711654003
5,25,-0.003851143095771685,2.3261906533819072,-2.376147603244072,1.0440372764580659,4.702338256625979,4.2179025279082625,54.4441957515054,6.0,39.850222358552045,0.007218583358740833,4.2477185534981405,-4.268770132881952,1.705747988617287,8.516488686380093,11.347745742590895,202.41756773344096,24.0,96.67486581514893,-0.02075599897654887,5.946760970724835,-5.877951140160557,2.1808497177624,11.824712110885393,18.356165684440377,303.26169059601335,26.0,155.3381693837212
6,30,0.002707868192440125,2.362382714998226,-2.3346399805761635,0.7352058365407318,4.69702269557439,2.133398984008362,33.44182457785232,2.0,20.7102102978633,-0.00010540439861891207,4.251591554520106,-3.6058592682355313,1.2443100347822271,7.857450822755637,6.113851116386728,56.967694941361174,14.0,58.652404619964024,0.011928718860077982,5.945526103114538,-5.962342570045628,1.9908299967444028,11.907868673160166,15.528356520113123,179.26293642513187,26.0,133.91041370809938
7,35,0.0027230980229058276,2.2225762495286308,-2.347167299152627,0.8290736913543244,4.569743548681258,2.6991709540147473,31.489813596523362,4.0,25.366839510781098,0.0017438094534576668,4.268121629651373,-4.241658756758747,1.671151399034654,8.509780386410121,10.36573365486514,160.12414132905823,19.0,93.1596954539347,-0.027142963966942244,5.969001631247646,-5.584538551777238,1.9355285879092712,11.553540183024884,13.944805396610237,120.41961604421641,28.0,133.40694915489604
8,40,-0.011838115620435574,2.2274273104961804,-2.338810330696574,0.8625262248446197,4.566237641192755,2.912671388545725,35.62924782160935,5.0,25.061609601224948,-0.001667843865048672,4.278468019270882,-4.197778548633114,1.5695249523953219,8.476246567903996,9.35821470518817,111.35627125073283,19.0,79.09349735968493,-0.03778976005741135,5.961237269081305,-5.802602182542801,2.381970941189274,11.763839451624106,21.53875273535361,601.0267393944137,23.0,167.1815414565002
9,45,0.0019325010746606669,2.301581301458656,-2.346209017564083,0.7552182642411307,4.647790319022739,2.22992690207743,32.68330366476841,1.0,20.366589501626333,-0.0021117588448875168,3.92063678408314,-4.19559849605184,1.4381172990488897,8.11623528013498,8.178245136057273,294.17327014823724,11.0,66.08922247368142,-0.02491479659054091,5.467291756867863,-5.734553278448341,1.5441092356863952,11.201845035316204,8.698157837718167,60.10634249028349,18.0,90.81636483308803
