,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.023180841969031328,6.64567464991896,-6.188292190694497,2.325585857285412,12.833966840613456,10.480679421065366,303.83283309298264,14.0,95.47847873395695,-0.0015968774284540609,5.527468011505509,-5.64059433207822,2.002419142663574,11.16806234358373,7.852736383032513,107.09685349292187,15.0,65.85589089917606,-0.010135533959978385,9.137927826515131,-8.719151007997327,2.797222951334723,17.857078834512457,15.437241861465298,208.47787351149424,25.0,154.51329975200505
1,5,-0.00757273545014872,6.36324233850279,-5.986555516555663,1.8721041827227018,12.349797855058453,6.681279223017411,63.40384125340822,11.0,64.52563049914629,0.006938591832942354,6.503128017071727,-5.856824201671245,1.849712033104954,12.359952218742972,6.528475686906681,81.80873131704915,9.0,60.36119895380789,0.04927165135049668,9.756277664891904,-9.165288720210736,2.945724573038882,18.92156638510264,16.384296053740663,138.88196795554518,34.0,175.4183751097681
2,10,0.0006320366074088816,3.688287724142426,-4.292491271559198,1.3947812537431667,7.980778995701624,3.8280755841912115,44.234200332931614,4.0,40.071600181402054,0.009840138416094902,3.5259703739866497,-3.925047090071956,1.5288516555672098,7.451017464058605,4.394566344375255,72.85281050110373,7.0,39.232133081665296,-0.01148285025044457,8.953518270958428,-7.70249535549192,2.7065986406260745,16.65601362645035,14.41917220232594,155.02188856393917,34.0,156.0861123281343
3,15,-0.013369766985387263,6.603634678966351,-6.616854101327906,2.2803422599493492,13.220488780294257,10.144886673135115,105.36231275223025,17.0,102.99116543764032,-0.06660218467643492,5.995808454878127,-6.382646925483945,2.0939473353401334,12.378455380362073,8.294457208017311,130.543879254151,11.0,73.90847831155321,-0.07416102485715627,9.847429456147507,-9.768234394158444,3.816208143066917,19.61566385030595,28.114922649100073,290.053974442517,41.0,278.59021966353265
4,20,-0.0006041123861755313,5.917847826213553,-6.673146734590187,2.0482737571691754,12.59099456080374,8.041114489455213,64.23740241608604,14.0,88.27779504088636,0.04689189244841737,6.478234909446572,-6.477540906609945,2.234572105343509,12.955775816056516,9.32343769754488,103.4063204490768,19.0,84.12723141987935,-0.032685360222224236,9.513005261424931,-9.678625287737686,3.183045840259047,19.191630549162618,19.820765313140278,163.6763731922054,43.0,228.41995335807545
5,25,0.0017578074613355471,5.172980587777886,-6.046671891823876,1.7799068276714485,11.219652479601763,6.1380330342845175,66.8172337824144,10.0,62.42770818452231,-0.01958001861428454,6.231255319631629,-6.209944097548558,2.134549914864369,12.441199417180187,8.903358471203687,132.94339450906253,16.0,74.32520101879682,0.021701758215346645,8.33978656633052,-7.854750358157448,2.965903510379164,16.19453692448797,17.207749787079173,125.48341554524104,29.0,189.68723854097996
6,30,0.010146362843447027,6.17871127998411,-5.730948325200934,1.649439363319362,11.909659605185045,5.375070973234905,45.87940090769521,8.0,56.204371159201905,0.00929137396924267,4.0617884060045455,-3.803586718047773,1.542445449927534,7.865375124052319,4.534869204368165,68.70583272620539,9.0,42.18800615661497,-0.008999125473726515,8.15582079892586,-9.79136566482541,2.9404077533855397,17.947186463751272,16.968751486201544,115.03739846676841,34.0,187.0090686090693
7,35,-0.08705206148121895,6.752348703991042,-6.7462336200478354,2.586287634920368,13.498582324038878,12.074627624299923,102.7488141345135,26.0,123.46809958422232,-0.010516342148543049,6.4429834348330175,-6.499678779130101,2.741736582342366,12.942662213963118,14.235029534447364,232.9725712637004,21.0,125.83897451460491,-0.16232134864845998,9.776891998202572,-9.497729002598785,3.5540467124766146,19.274621000801357,23.504478206797305,189.20345992801782,40.0,251.52488631883463
8,40,-0.028285565309728724,5.374279945659129,-6.654587735527435,1.9908234321317404,12.028867681186565,7.657469141663393,81.89979666933174,18.0,78.26460888618239,0.006333948890074549,5.968240815829933,-6.045831020711045,1.7863674837083066,12.014071836540978,6.18215241182995,97.45753055358091,10.0,57.59108958495632,-0.000708247999981202,9.803816513922907,-9.37489926655444,3.148546852355849,19.178715780477347,19.56748760548674,175.9101661505503,32.0,214.62311427607608
9,45,0.003834867214097004,5.159895104839725,-4.870457079532374,1.347395599109371,10.030352184372099,3.569218164449938,37.42888909441001,6.0,35.08577090350283,0.0004365063906883808,5.935016033398283,-6.189206023019429,1.550173768544735,12.124222056417711,4.735290165470214,63.03666441723289,8.0,39.95774044557138,-0.003049391547022145,7.572001099184607,-6.660527348520503,1.968919966018449,14.23252844770511,7.650068108438073,71.60942520760996,18.0,79.20539119562326
10,50,-0.024484838916154005,5.5086167120830885,-5.285092855735109,1.7402992544846747,10.793709567818198,5.874878330478505,60.61986705389274,14.0,59.311500930871446,0.004985126763115316,6.231870119985348,-5.7386712987564525,1.9407013839380143,11.9705414187418,7.410037054697301,99.51964819306785,18.0,59.57817990012809,-0.017460873668335566,9.242503600844811,-8.267313218811758,3.0360576649455573,17.50981681965657,17.94986418999365,181.00319886062937,30.0,181.5161020132697
11,55,0.001495788289444487,6.713616464712677,-6.674204384567716,2.5193139595543834,13.387820849280393,11.649612236927602,111.02485844295792,23.0,119.55616251297495,-0.011358815565731959,6.455374251453767,-6.345411649957354,2.6212068484154623,12.800785901411121,13.344344297874278,263.4083142589894,22.0,110.87905382916527,-0.026331520573393646,9.580019601342208,-9.20130801331292,3.6816520380937297,18.781327614655126,26.344697963768382,196.85846908453843,38.0,271.1354229789734
12,60,-0.004715253356122231,6.617783621477284,-6.658936852653971,2.355407476665956,13.276720474131256,10.786204355628604,170.2677264696304,19.0,104.41126399967104,0.031368572739204605,6.299458349266352,-5.887966643568909,2.310214407248626,12.187424992835261,10.216957172671615,199.80578473375226,14.0,89.74023618940885,-0.06577564946679479,7.483628862813545,-9.861330365312693,2.994559743823435,17.344959228126235,17.318484142129268,229.81099224253487,32.0,182.4247765420477
13,65,-0.01210555685669912,6.6381547126220735,-5.088778536139615,1.6221577854842115,11.72693324876169,5.136355824222016,46.367230985867565,9.0,55.06541568715873,-0.016599194319893634,5.667729818961474,-5.223757932108677,1.7369777933455024,10.891487751070152,5.755249218237361,90.70072042979285,12.0,49.956345362968875,-0.009254640920742815,9.751330071498153,-9.612903138934758,3.036609656428432,19.36423321043291,18.13797175693963,335.4688568568629,33.0,183.72900114441512
