,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.00703843806994103,4.8819299427279645,-4.9667364102435725,1.5709482108524122,9.848666352971538,9.756435916726593,84.85953514365201,21.0,128.32529979636635,-0.0007853677504432735,5.696108763642776,-7.226391949705784,2.0565898335499386,12.92250071334856,16.591043006970054,191.52498932748418,32.0,177.4415386989877,0.012788635806908527,9.120763656698344,-8.863687140842195,2.9839462177764586,17.98445079754054,34.57763167788659,415.3208095297974,49.0,335.70391857799746
1,5,0.008713902641872951,5.170289804713305,-5.194816842866471,1.6511859712371824,10.365106647579776,10.745875196864944,88.53439902448878,22.0,138.57674365516394,0.05175228848985323,8.195439548192368,-7.7473054657202844,2.8193488435581084,15.942745013912653,31.052555615128757,670.9504568387548,43.0,391.806219906553,-0.011344112830857117,9.760427104185336,-10.520152057965504,3.0003216993618227,20.28057916215084,35.27558598455639,426.26144418451423,46.0,392.3943611243382
2,10,-0.000495629614399878,4.448657280667961,-5.0567469852578455,1.724913994485474,9.505404265925806,11.7931890242338,103.85484172504322,26.0,143.82145681030033,-0.026013656313586327,7.82788283502916,-8.168950154923444,2.8398668421200415,15.996832989952605,30.91801290430411,296.61998767192006,45.0,325.14099394939177,0.038801849755782,10.440747781285731,-10.303932399322877,3.273863358830353,20.744680180608608,42.02909106609357,553.7279603853308,48.0,428.7262846184496
3,15,0.005844710137303496,5.209233261311626,-5.159865722796214,1.8805748569183187,10.36909898410784,13.985301228995649,115.66361895463714,26.0,189.45597597830593,0.00493715488292114,7.62487957132693,-7.93571591506297,2.8467872395124774,15.5605954863899,31.768223944916617,477.53490560744973,46.0,375.5348769071351,-0.019271075835178092,10.3663119075138,-10.492714624042314,3.713145413228402,20.859026531556115,52.68631862948181,444.64921147215625,56.0,602.6027204532193
4,20,-0.003305601509625493,5.20947590432124,-4.838152255032663,1.6833637993218817,10.047628159353904,10.949816639535168,74.51043585866029,23.0,150.8440455410568,-0.012500193586655004,7.86896422200049,-7.507851238775377,2.5486807942205485,15.376815460775866,25.361698178344184,232.22410558475374,45.0,294.7160005372358,0.004231551416632243,10.5503474783768,-10.22659167908348,3.23105658072162,20.77693915746028,40.44283880179572,457.5874206538334,55.0,417.8171402418677
5,25,-0.01711421554611905,5.197259110201365,-5.261937645284254,1.825159865395542,10.45919675548562,13.113124282653516,107.28378785726504,26.0,163.9241895812065,0.016075797638303673,8.2019022895871,-8.124885624459704,2.8981902976254177,16.326787914046804,33.07383860267083,443.57452885164736,50.0,379.57332808562796,0.04656269053569907,10.324622879414804,-9.507719164877674,3.689990014951201,19.832342044292478,53.443368859943625,568.8076423748475,55.0,541.0203657004092
6,30,0.015366533215327549,5.1951239356663415,-5.136537235201029,2.111645714685907,10.33166117086737,17.527914333912527,176.1781360421083,34.0,218.1883143644677,0.01957823559156994,8.165759848891469,-8.169972629294225,3.1493970848568926,16.335732478185694,38.74500905153544,299.67835015113843,60.0,462.2005466450474,-0.016139543743558228,10.166183077568308,-10.551970398113356,3.943630008857617,20.718153475681664,60.46261003497157,672.2394146894488,66.0,662.7350969920328
7,35,-0.01722381469431005,5.253453008565179,-5.11986566515424,1.6607848975921862,10.37331867371942,10.848123369768782,79.88765538777004,23.0,145.10030066330953,0.009610785043825789,7.717316932361529,-7.750334316560218,2.705215680480576,15.467651248921747,28.570090343061626,282.5801876914612,50.0,335.7769182844099,0.1348250318934819,10.141882736603517,-10.32046377054586,3.670176528712607,20.462346507149377,51.75800560942673,994.8632176300774,64.0,544.1342764949949
8,40,-0.004961605459103148,5.058618147104495,-5.220108457307747,2.0587446649021635,10.278726604412242,16.701520813023638,142.57435096197082,34.0,207.68396023352645,0.00014397258717993632,8.095634539066676,-8.10246927602012,3.2908554082996644,16.198103815086796,42.325274933846984,449.35147678818674,52.0,460.72616279537806,0.051508454509084804,10.56873892347654,-10.300467019192112,4.076738699433286,20.86920594266865,65.38488996902774,462.58717828260274,60.0,682.2324313244812
