,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.0649607550358424,9.742945535402889,-9.694727211444029,3.5132920817770192,19.437672746846918,23.938309528965263,122.26196561284847,55.0,380.4375577080661,-0.0005990999075422785,17.806405703752986,-17.708613694267584,5.852386461229153,35.51501939802057,66.35554361028933,725.5234596927074,76.0,881.6788585584445,0.05760607501722609,12.126896098533328,-12.973379348187931,4.4862733740435115,25.10027544672126,38.14484460028959,283.3152110032265,64.0,521.3193023321443
1,5,-0.03420436223914086,8.977320249336435,-10.06771076972982,3.5624114959495095,19.045031019066254,24.731881578187735,137.76112082301412,49.0,394.1417317961888,0.03207270999643818,15.924581440512211,-14.23938340688395,5.522751863240824,30.163964847396162,59.90827132970292,620.0282261446123,68.0,830.4687339354081,-0.02944412684873943,11.622476166086312,-13.044484212985646,4.37918765939416,24.66696037907196,37.335835330806276,356.20104069422285,64.0,531.0624131101628
2,10,-0.0011802077138775582,9.549970809513768,-8.999819344305143,3.35053428610456,18.54979015381891,21.983152724864215,170.2700205806915,39.0,366.75067757918885,-0.009080238446866822,14.852741419196732,-13.838774762735508,4.973591042245326,28.69151618193224,48.957604166023444,274.4314292718064,79.0,683.1004789401095,0.03783443190052022,12.25786855902983,-10.320546690416611,4.024958917605977,22.578415249446444,31.818955025664575,270.5159267830284,60.0,439.8304981080914
3,15,-0.007715040442581739,9.090037277428472,-10.00672930059628,3.6026495199071773,19.096766578024752,25.40202447828307,195.35306123391038,44.0,435.76139839815744,0.05316157617361293,17.16726475449269,-17.509856602050217,5.674151711495409,34.67712135654291,62.917226023454035,714.4842282545013,70.0,868.8515566840701,-0.02664903473331486,12.427733075279448,-12.1071099601708,4.254900519457527,24.534843035450248,35.457270339783854,224.96586443977512,60.0,515.36719231297
4,20,0.01847303670154066,10.312014170577983,-10.143393367872298,4.04882437089463,20.45540753845028,32.31523080877599,288.2515526887228,58.0,515.0224388239294,-0.07491712589555635,17.816391449645835,-16.333127081801,6.512344695276091,34.14951853144683,82.89283395898204,772.5040375695303,71.0,1012.0572852854708,-0.0516369555150483,12.69411774485698,-11.837669227529366,5.001241187815596,24.531786972386346,48.580222809514716,376.8523818005437,72.0,677.5172532601922
5,25,0.016672622984238744,10.089770565779649,-9.122164049407674,3.3413221340807118,19.211934615187324,22.229003546636683,150.86688461578288,45.0,386.1492711381918,-0.023613647653408322,17.53577899290226,-16.988540502204565,6.090425899647319,34.52431949510682,73.51246062984033,783.2858393266482,84.0,996.8176908862915,0.00554049775853428,12.657784334764582,-11.330222731196065,4.197135620311883,23.988007065960645,34.31285724332828,232.59618642537166,56.0,496.17227850194223
6,30,-0.06632563779107874,10.180934271296422,-8.973363417552417,3.4094966385877123,19.15429768884884,22.815092421062293,114.61862901293576,51.0,363.1610702206048,0.07152518919667303,17.528598230645713,-13.993314880801051,6.086805589743874,31.521913111446764,71.69065968075896,636.2922065698634,75.0,940.579368483919,-0.025696843910114453,12.953754017768906,-11.971814747316683,4.6545189774843605,24.92556876508559,42.614647321238145,271.269279422636,68.0,629.9315336916197
7,35,0.03371328329118807,9.894519431689435,-9.333801748514285,3.4531513710234347,19.22832118020372,23.158505594837983,190.9834164437405,51.0,409.9295912137717,0.07848458811552841,17.33354721974628,-17.674916111072136,5.8454793985109355,35.008463330818415,67.43288330490972,474.83706899024077,81.0,915.0484635864401,-0.0018812026746757755,12.709353431306166,-11.367440174722043,4.382792552703605,24.07679360602821,37.99375839590262,202.9360071964702,68.0,565.0890176002199
8,40,-0.04546183199317177,10.384939297972007,-10.323153677310067,3.8567663239611525,20.708092975282074,29.0158097856739,258.004884069094,56.0,448.3623389853317,-0.0685529951648535,17.28778810447311,-17.81115859989306,7.007939465589088,35.09894670436617,96.18445781713186,829.849271346564,73.0,1243.5036662397417,-0.05533436255355298,12.871138321382734,-13.005170295732109,5.0049239167819435,25.876308617114844,48.55663700432837,427.1860081542587,67.0,702.3810995414841
9,45,-0.006487737436444915,10.387581498439038,-9.520587338388124,3.6430207669768624,19.908168836827162,25.72005801554822,156.63300539169057,43.0,427.10299989647865,0.005904082582685255,16.994151503942636,-16.8706227089516,6.669776500100707,33.86477421289423,87.40134714327502,750.4750404648836,74.0,1188.9482005601985,-0.028761315303501532,11.974023069702971,-13.01277664505267,4.708321190312551,24.98679971475564,43.603260930476246,356.1622964687155,65.0,617.6321370013617
10,50,-0.00696938748067238,10.33169996688152,-9.915551463066937,3.783981703892814,20.247251429948456,28.046269902800486,228.80095333504127,56.0,448.87799597504454,-0.08594015206808193,17.50645675980621,-17.60186064909968,6.863970675053224,35.10831740890589,92.06525202252838,1064.7151956665837,85.0,1186.7378955670058,-0.00577877691709437,11.824886564067832,-11.451919389826132,4.466237093960023,23.276805953893962,38.86856786399462,311.0348714681607,70.0,551.1956634608407
11,55,-0.0023521806993630624,8.50585056607564,-8.970082592915851,3.1388397127689425,17.47593315899149,19.36494915835064,175.53274069412947,35.0,312.92111914514334,0.0009411035607673292,16.022932574054558,-16.26538617533531,5.884837343885037,32.288318749389866,68.86260755359449,675.3797066777892,81.0,944.18356209622,0.008219458967207032,12.822443489242763,-10.818162456650432,4.279279113458829,23.640605945893196,35.9312689159296,261.57088677212437,56.0,491.76104812666046
