,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.01297867844093806,4.696765150087308,-5.3268885041339615,1.8552792197503984,10.02365365422127,6.663290364062697,51.101565706395775,12.0,85.26936841710905,0.007757849476731687,8.53762611095718,-8.303046551852788,3.083240342558766,16.84067266280997,18.04613545448302,164.8609735988928,33.0,210.8087019760362,-0.12315385885695244,11.88904936748617,-11.801350745154531,4.699767687407255,23.690400112640702,41.79292316926721,270.426603587298,59.0,496.110635931221
1,5,0.011506078769165146,5.374941481713999,-5.203782071963453,1.7563545135999086,10.578723553677452,5.943161538202948,43.78898632491504,7.0,73.90511073210342,-0.0002916002802955191,8.084193481396616,-7.8371703131086194,2.800178055440158,15.921363794505236,14.824014345812968,187.07095901176083,26.0,149.95237817754622,0.0009803038269325963,11.88957923142689,-11.719704928321274,4.173993942479804,23.609284159748164,33.145980301167185,238.07738604312428,48.0,367.98248825629764
2,10,0.0022947723339367954,5.014039651812419,-5.300875559896366,1.5896726767462344,10.314915211708785,4.99454895212948,57.55144450617537,8.0,54.08969862400055,-0.03664505013932759,7.056665444548402,-7.580400070911146,2.39900852909939,14.637065515459549,10.891056427998171,147.13348610226114,19.0,104.83127647593041,-0.045872871762151976,12.145259218581574,-11.884665318985943,3.530033936902502,24.029924537567517,24.220457941919072,235.54286771540538,38.0,255.7219136370137
3,15,0.01999370967551355,5.409045519790654,-4.720947759613118,1.7119779984556511,10.129993279403772,5.618897651848248,53.286377276962284,8.0,62.65644512308363,0.02328807006664478,8.350191165851037,-8.869395644517503,2.9909163491632684,17.21958681036854,16.391300904762893,254.04604579003848,24.0,153.47001259886653,0.008456650691599527,11.778703898922236,-12.085517999495195,4.077408144729364,23.864221898417433,31.10195927888893,318.51694994801335,45.0,324.57859347690584
4,20,-0.01906417545040529,5.410351591602933,-5.243888842358562,1.7074155783535931,10.654240433961494,5.599510195099624,44.46380602698473,12.0,58.74925852876324,-0.019350574029084015,6.171780061562538,-7.632348461338861,2.691533545500337,13.804128522901399,14.22544355453696,365.91247199730725,20.0,126.57809722448002,-0.06157212531964091,9.873406218656308,-11.615421247947978,3.1405330154053415,21.488827466604285,18.72469932560398,179.7974715640577,33.0,212.46637982581126
5,25,0.008305941145033862,4.915002265493503,-4.973547870407642,1.6780607572302588,9.888550135901145,5.534348556604498,41.92483506653375,9.0,67.94353026695575,-0.0336442879400352,8.54156646189748,-8.556050325635539,3.087582192238174,17.09761678753302,18.606210954987905,214.3465096857336,25.0,171.9379960278124,-0.04903511812939607,12.192759779000903,-10.55137384875734,3.782030078333777,22.744133627758245,27.924956789415333,229.72645186396022,49.0,334.1891617540504
6,30,0.04256042926856709,5.340881122566058,-4.874744710907066,1.967171792596484,10.215625833473124,7.4830175362275,57.15639558802259,9.0,87.8464386740681,0.005678928069573225,8.64562489608291,-8.67296762408473,3.2256311534813387,17.31859252016764,19.532784041778786,404.55087148569373,25.0,200.731431507929,0.02051976593457886,11.587344451101314,-11.69722513279892,4.331992493267345,23.284569583900236,36.808567029665795,572.0637995366255,56.0,431.6897147879401
7,35,-0.02430311677123239,5.294767826097232,-5.105651502805692,2.079940452986893,10.400419328902924,8.340628819627817,59.870196321290834,19.0,99.05201705367202,-0.007996705223324609,8.576397690970131,-8.767524115616217,3.4937175517532886,17.343921806586348,23.682278681141003,295.7066805991002,29.0,227.06849387571464,-0.05754600850542868,11.85743518723685,-11.871627050326932,4.511998252191804,23.72906223756378,38.8450287594237,397.82479903586005,54.0,436.18503820950707
8,40,-0.03263935667456171,5.041276852899532,-5.369256076553459,2.13775367378635,10.410532929452991,8.701059093658817,76.52647723885345,15.0,106.07107620377097,0.07960217952271341,8.878049963030588,-8.861158425427286,4.0642061438878985,17.739208388457875,31.562543850147996,475.21940495695395,38.0,274.8612126463665,0.11728793727216144,12.078361184695533,-11.951886376437578,5.0545428215156685,24.03024756113311,49.1886945200422,447.97639322568875,63.0,576.3031447943234
9,45,-0.08717477869668355,5.049059222932193,-5.250910022223206,2.069415862454128,10.299969245155399,8.134879404177576,71.45570405585846,12.0,92.47901111334795,-0.018317031673009472,8.673312104971899,-8.476203593338699,3.021269285585125,17.149515698310598,17.743616629792495,309.62675154490375,22.0,176.53632457157903,-0.06294831672145972,11.401394442266918,-12.15210749923314,4.466579390840139,23.55350194150006,38.27937185458461,271.8251664231437,53.0,457.2123434697951
