,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.023873401812596406,4.096611146990549,-4.18736834051048,1.5959838756572355,8.283979487501028,4.933858322760717,88.30661759954323,10.0,42.517471991584166,0.012090970843568513,7.34838311602199,-5.113406036396567,1.9232387863966482,12.461789152418557,7.169950947286956,165.5094264002666,11.0,60.856588277807674,0.04075288312118599,9.870050161133769,-9.49207766874745,3.2410662380440227,19.362127829881217,20.42282256910749,404.5508932715521,27.0,180.45925376698082
1,5,0.0018099809196376632,3.852623297866746,-4.225204429672145,1.3407933723748666,8.07782772753889,3.514448945110999,29.929858908286008,7.0,35.093232112574235,-0.0037780599980636893,6.947930886107744,-7.169779967246885,2.331916738581515,14.11771085335463,10.678677871268466,394.50482010359684,14.0,90.1755574065009,0.030019187900490848,8.775607393225101,-9.114330294260949,2.9898585451893736,17.88993768748605,17.608241002810793,166.68920125109798,35.0,169.34382962720122
2,10,0.0020622187065159037,3.508469494657736,-3.995324340843301,1.3303633813104352,7.503793835501037,3.4877886972331367,49.068169183588445,4.0,34.60499577784622,-0.023742942365894807,5.888704330080747,-7.410998363186992,2.0981787201141278,13.29970269326774,8.487287805895848,93.38077576668086,14.0,73.03993907239916,-0.024627914334755797,9.757570388956315,-8.950681422699576,3.312306989984164,18.70825181165589,21.597686233539005,192.9618601668146,40.0,218.99104152521875
3,15,0.0022063763045773225,3.630306362823664,-3.900825513358039,1.3430669116810703,7.531131876181703,3.48212747324843,24.87640452566772,2.0,38.63007082119186,0.02851934598618887,6.673393815032304,-7.463247634717415,2.761495659878739,14.136641449749717,14.633344400086013,385.029377660217,18.0,124.41327841420383,0.006714092144555217,9.543734759699852,-9.350167055561748,3.4784020247575076,18.8939018152616,23.594677902892407,438.2260845269872,36.0,247.89744324320748
4,20,0.004854319635494056,3.964255998382381,-4.14719510138091,1.2384057732527436,8.11145109976329,3.0197298323498307,32.29927131209285,2.0,31.76423232865152,-0.025677282737104776,6.442107130908257,-7.211564092550295,2.5330270057723947,13.653671223458552,12.471714452460875,217.13288524973615,19.0,98.42069956355023,-0.010936129945167246,8.971886944092134,-8.201843943298002,2.889446688449353,17.173730887390136,16.46476006984553,186.37710260620403,32.0,158.07258176243377
5,25,0.01199523225426694,4.132615662080386,-4.112558530018862,1.447319875131237,8.245174192099249,4.091868597898856,53.64564161556867,6.0,37.52362567215513,0.05363438202423882,7.55662790600967,-6.734719315863417,2.7981670897231177,14.291347221873087,15.158402558869506,307.99460375092275,24.0,127.02147202000451,-0.029568290400265297,9.792978705682366,-9.194876012299243,3.3733588406360746,18.98785471798161,21.822029598194533,291.6480438392283,28.0,200.51643906154715
6,30,0.004091045865662361,3.5495454799201798,-4.065607713005907,1.547080638797626,7.615153192926087,4.650641575422718,82.45901103706437,9.0,43.40714782917738,0.01762961113638175,7.1290713508967904,-7.521495936087062,2.4889658318714516,14.650567286983852,12.079151464725193,265.33044307571737,15.0,93.83695881881063,0.025162912033885126,9.377384436571417,-8.834510923624833,3.273439882012558,18.21189536019625,20.94661507482402,501.4525833720103,28.0,199.57591723209322
7,35,-0.010169226591931644,3.7257108578359777,-3.600409530045828,1.3293335433410551,7.326120387881806,3.457389788520887,54.48511580170795,4.0,35.061181982104024,0.013464533853730821,6.585584237925021,-7.249613261942316,2.506092939255012,13.835197499867338,12.159372500340762,248.96969286217382,15.0,102.24824152840581,-0.0531407381647689,8.717372362013075,-9.653348794073484,3.149919138442804,18.37072115608656,18.844397294347385,156.766943785602,36.0,185.47689660143405
8,40,0.016035601031584263,4.153467864080514,-4.249263677368209,1.7920883264454361,8.402731541448723,6.192772455441438,93.79889619116878,11.0,61.185181657090304,-0.024852087949383022,7.340549180583613,-7.525571030009599,3.2575333337469474,14.866120210593213,20.477106654823796,383.6965789631471,27.0,170.40781727219107,-0.037465014184470576,9.775921156270734,-9.674677464885471,3.8432046529077017,19.450598621156203,28.679547085801524,371.3752146610645,38.0,284.05907879117905
