,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.049672199789561534,6.738190508329873,-6.740934749037636,2.6214334531755648,13.479125257367508,13.3176575311563,128.20927669758723,22.0,153.92112141705294,-0.11320355474482784,10.002838074665634,-9.441364835485937,4.087610141331365,19.44420291015157,32.10193253555795,264.99155225543063,47.0,379.50617900262597,-0.08057093922939683,15.16054386078582,-15.189699997037556,6.10528392000813,30.350243857823376,69.39475334399955,693.864717230402,75.0,812.209043235505
1,5,0.00018040808201874725,6.487311612292254,-6.783156654241202,2.3563302622152404,13.270468266533456,10.74593196326291,84.91901686718508,25.0,126.28801587703143,-0.002249107287044389,10.200605344034104,-10.23639954665716,3.9912985930781346,20.437004890691263,30.351403686058024,374.44826813306355,43.0,338.319284125378,-0.008291378738752088,15.001169893388967,-14.74376288099483,5.564226108475801,29.7449327743838,59.74462594910736,594.9124376803032,61.0,678.1412425736602
2,10,-0.002725356737103526,6.643073415579231,-6.530760446677296,2.310539964899394,13.173833862256526,10.513808096446743,110.14764402379362,21.0,119.74758789753226,0.011115458302076883,6.93209998159775,-8.768006274307773,2.688199148226687,15.700106255905522,14.182971606661395,104.84893745636548,24.0,160.48678872889377,-0.015237084362906,15.542669778452986,-14.501089169797703,4.958733390705437,30.04375894825069,48.23917806251127,571.8876710274824,58.0,521.4294868008133
3,15,0.03146642297776771,6.338590602726995,-4.92297975412065,1.9087897098402247,11.261570356847646,7.082102571211562,73.27773372018653,11.0,91.10908019034048,0.004249114187191524,10.149709570877532,-9.529312506188132,3.1280251471133877,19.679022077065664,19.173371990539422,188.3226842340339,33.0,232.1346717011494,0.015902599482405768,14.68766677968124,-15.021399324368875,4.702758431702671,29.709066104050116,43.12089772711312,307.6990807276904,55.0,496.4860206903373
4,20,-0.015571265958034337,6.163410452279922,-6.342991794198367,2.2139739116852666,12.506402246478288,9.604906349946967,67.30639971299084,18.0,119.79541954719039,-0.03191155310060944,10.059885158629552,-9.904627054446436,3.6038984070734053,19.964512213075988,25.328121038344023,362.24991528469144,42.0,291.5248507330402,-0.11604380468703303,15.529828177332508,-13.882216259803355,5.473653661823328,29.41204443713586,58.46135103241594,332.89035075789343,66.0,704.7979080307911
5,25,-0.0024755232926035814,6.221435654295076,-6.488989905226919,2.3178881174902815,12.710425559521996,10.617365504181754,85.98266616558828,21.0,116.74402671382447,0.04061409948022449,9.406573510862774,-9.903873961630245,3.356324139326622,19.310447472493017,21.794309199855867,215.4489286135292,40.0,233.85323064376212,0.009708502694582979,13.63195242613828,-14.730692042689103,4.758741834283396,28.362644468827384,44.298395756392004,624.9003847525328,48.0,485.08431808705785
6,30,0.016374178531907077,6.496599080725355,-6.780012641826594,2.7344579577514243,13.276611722551948,14.518618067484013,184.47617715251138,26.0,162.83124360122977,-0.079673182748201,10.020279232054897,-9.80558715375705,4.278907242172762,19.82586638581195,35.12742742051628,232.8553044748946,44.0,375.00378956092635,-0.35173286774478,15.302883488048296,-15.324360926073936,6.369156024755127,30.62724441412223,74.29469438602719,673.7343416537802,75.0,891.9599095350484
7,35,0.0037890811486929197,6.738465826483583,-6.269177604759816,2.423423430532819,13.007643431243398,11.362372808657732,61.257544465365775,24.0,145.88306918147902,-0.020608199615735002,10.29529671971235,-10.289459364838738,4.201248127524186,20.58475608455109,34.36826467511915,193.99319339219957,52.0,389.227761977601,-0.030724658825537918,14.345689260323905,-15.178054921165478,5.085167604724085,29.523744181489384,50.869479379765615,294.6748135752921,72.0,707.0375990829441
8,40,0.024474584646891347,5.7344966175411,-5.73162098328685,2.044025318734313,11.46611760082795,8.210092669221636,50.82346795729664,19.0,108.50655628033437,-0.009731085115369761,10.184149956810725,-9.056796266833858,2.8607160043569646,19.240946223644585,15.80044421854404,113.33830899158221,33.0,191.73195346328117,0.0005672546972617772,13.75321697336304,-12.955800706621146,4.236426678839374,26.709017679984186,35.500904110839194,378.73165254309015,49.0,435.44320956862026
9,45,-0.025258402802646115,5.989685459100931,-6.448095667954963,2.36765127671103,12.437781127055894,10.8107647736455,70.11367128682707,24.0,132.38472234264495,-0.030080240463035476,10.026407732769588,-10.35057586420193,3.4258878996033544,20.37698359697152,22.972162939166328,298.51510089090647,42.0,262.96833573492853,0.012909015354534226,12.342040966878418,-12.084130717010355,4.398130256611629,24.426171683888775,37.62692024244516,292.09002885883166,52.0,454.9842428782251
10,50,-0.011988911720170576,6.6715430462867165,-6.684968275493762,2.152189087410799,13.356511321780477,9.04807187141953,78.57173761171015,16.0,105.18075079892003,0.0012877326485822955,10.143552725466446,-9.93657676328225,3.0641845676523185,20.080129488748696,18.199346413204697,365.8385059346609,28.0,198.38008984104135,-0.04674719102238618,14.55769397954915,-11.951527664923304,4.223142388451177,26.509221644472454,34.80063287041883,322.18670102731875,53.0,433.74223654950214
