,time,x_mean,x_max,x_min,x_std,x_range,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_range,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_range,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean
0,0,0.00031185961707028744,2.804361745494433,-3.0083381688961404,1.132248351423132,5.812699914390573,2.476534493501549,54.33545993881186,2.0,22.004711566386394,0.012270819009898078,4.226387410881768,-3.8157203964701223,1.507771621536749,8.04210780735189,4.366769760635084,72.12807677451157,7.0,39.3932070453032,-0.06750803992963711,6.899984462951949,-7.0199433107271725,2.4798427271759085,13.91992777367912,11.634495460120133,154.75222581767875,22.0,114.341314096527
1,5,0.001212171756402096,1.6032821527137235,-2.033222662175976,0.5454035562959434,3.6365048148896997,0.575194509902707,5.683205542027852,0.0,6.033650980954544,0.003385871094669887,3.1043967877343137,-2.6113866911265804,0.8362289535649297,5.715783478860894,1.2817557820528362,24.816691884581157,1.0,12.234571081681949,0.008062712485292448,3.971045895593255,-4.34477813718834,1.456322603159754,8.315824032781595,4.162568555552205,44.52556475780982,10.0,37.115376478289036
2,10,0.004710548649967138,3.091455075197718,-3.0513074610329105,1.1393852207590591,6.142762536230629,2.410180070746131,24.695553047504458,1.0,24.973581208231934,-0.004562886221933803,4.5400580518377325,-4.609414458987493,1.7774107444457692,9.149472510825225,5.82245036483497,134.6385021161148,10.0,52.23311612678625,-0.08442879839337873,6.494483627773152,-7.159672565251382,2.7933948209128685,13.654156193024534,14.784815490659872,138.1312991247045,28.0,142.1806184345258
3,15,0.0016817559276716535,2.520726831194888,-2.942106354155969,0.9320060110050895,5.462833185350856,1.7080048382649429,17.971855636315475,0.0,18.9268911179366,-0.01982641839479893,3.5457385421355867,-4.569081083780412,1.4113471392335304,8.114819625915999,3.825163068576336,84.99064314535806,6.0,35.55412943165019,-0.0265722048257861,7.230430295321897,-7.327727251124322,2.421144859179559,14.558157546446218,11.551508639656108,173.8579648581603,19.0,113.02042638101348
4,20,-0.0009208109912795197,2.6638273568890574,-2.741403863091646,0.8245202931785647,5.4052312199807035,1.344378658649166,17.655699642050447,0.0,14.566893934849109,0.012258003077407853,4.190872448850254,-3.518737229022947,1.2315266484460796,7.709609677873201,2.9057991494154707,62.575042307213984,3.0,27.47026184741952,-0.014082327479765459,5.230371481621463,-5.386248337976757,1.6563227765632387,10.61661981959822,5.428906104315694,89.27267741535054,8.0,54.11477854813249
5,25,0.007244090514751351,2.966031799156529,-2.6796399252230367,0.9522363961600734,5.645671724379566,1.7401600260229149,13.915682761529125,0.0,23.462631354787124,-0.017824158989747298,4.435628542341464,-4.344058884361403,1.6826019990686312,8.779687426702868,5.558857872463064,79.08076952906274,8.0,58.39888383941081,0.00027854545354948925,6.8520127996052524,-7.000077849198962,2.4016622111961294,13.852090648804214,11.393192128093876,145.7463472710508,21.0,126.02428616120288
6,30,-0.011211616684318948,3.047712520612351,-2.7984064921572087,0.9533013959742589,5.8461190127695595,1.7848035575060168,20.089449658519822,1.0,20.04321135135321,-0.026643617178280662,4.607337884969499,-3.5950890212989406,1.413224653200334,8.202426906268439,3.7895353416237243,52.83645570500233,5.0,34.63543604641489,-0.021701100484168696,6.764628060958307,-7.083189304636036,2.304264861758934,13.847817365594343,10.441247482073843,128.76215948768373,19.0,107.10540640234801
7,35,-0.011864286972128763,3.1162669247051613,-2.898823335176337,1.108711996619996,6.015090259881498,2.2908724283869724,33.832782859448,1.0,23.402050640509508,-0.040174413399791234,4.4226236555690726,-4.590552052364528,1.9024364269523857,9.0131757079336,6.7724706917395645,159.7947194309701,10.0,60.86356960710712,-0.11354205549461649,7.190547575079044,-7.264978372562137,2.749603840560595,14.455525947641181,14.112993127073624,300.19667806969323,19.0,129.01502483724138
8,40,0.006581797786913283,3.0570205649356947,-3.105804402003472,1.1190030103156157,6.162824966939167,2.45370679656261,60.716220179069865,2.0,24.290207289490468,-0.0217722261429546,4.523085995811993,-4.556733030820431,1.6530083737276504,9.079819026632425,5.3470052129390755,127.03323617070646,9.0,47.238377038147185,-0.031150179701216956,6.347705686328533,-7.3371655678191,2.3623258535753977,13.684871254147634,10.906584874595488,240.04253627927332,10.0,110.392978375026
9,45,0.0016128106963397232,3.0636878265995278,-3.033919688756373,1.1309907531450523,6.0976075153559,2.5215389284646204,33.865426715284286,3.0,27.680118689453145,0.031216114643451847,4.167143221388027,-4.205102699281223,1.5903338334153787,8.37224592066925,4.715906608308416,49.5362027865283,7.0,45.50843876315248,-0.017704667407266866,7.24006706703899,-6.903918171599397,2.4618924954849906,14.143985238638386,11.940098848705059,240.23813343793148,24.0,134.0218887067929
